activity_id,sub_activity_id,donor,announcement_date,aid_type_general,aid_type_specific,explanation,reporting_currency,measure,source_reported_value,tot_activity_value,tot_activity_value_EUR,tot_activity_value_constant_currency,tot_sub_activity_value,tot_sub_activity_value_EUR,tot_sub_activity_value_constant_currency,tot_sub_activity_value_constant_currency_redistr,tot_sub_activity_value_EUR_redistr,tot_value_deliv_EUR,item,item_type,item_sub_type,item_soviet_origin,item_numb,item_numb_deliv, item_price_USD ,item_value_estimate_USD,item_value_estimate_deliv_USD,official_source_dummy,source_of_aid_1,source_of_aid_2,source_of_aid_3,source_of_aid_4,deliv_official_source_dummy,deliv_source,channel,location,coords,geo_sources,geo_accuracy,building_or_facility,reconstruction_sector,loan_mat,loan_int,loan_gra,updated_dummy,total_value_dummy,month,short_term,earmarked_year,activity_match_deliv,value_source_activity_type,value_source_deliv_type,alloc_no_date,reallocation_sub_activity_id,Working/Debug >>>,before_war,month_exists_dummy,ukraine_asked_dummy,heavy_undisclosed_package,heavy_undisclosed_deliv,ammo_dummy,in_kind_dummy,deliv_more_than_comm,non_eu_nato_dummy,nato_dummy,eu_dummy,eu_geo_dummy,source_of_weapon,dummy_first_row_commitment_check (1=error),dummy_month_check (1=error),allocation_dummy_check (1= error),formula_dummy _check(1=error),reimbursement_value_type,reimbursed_with,deflator,change_currency,inflation_percentage,tot_sub_activity_value_EUR_OLD,notes,procurement_location,procurement_contractor,mixed_package_dummy,year_month,year
BEM4,BEM4_1,Belgium,2022-07-15,Military,Weapons,"The Belgium government disclosed further details on the content of the packages delivered to Ukraine for the first year of war in January 2023 (Source of aid 1). Here, we report military aid omitted from other packages with official announcements.",EUR,Allocation,"10,639,008",10639008.0,10639008.0,10047065.0,10639008.0,10639008.0,10047065.0,10047065.0,10639008.0,10047065.0,machine gun,Light armaments & infantry,Small Arms and Light Weapons (SALW),0.0,undisclosed,undisclosed," 5,300 ",,,1.0,https://www.premier.be/sites/default/files/articles/BE%20support%20militaire.pdf,.,.,.,1.0,https://www.premier.be/sites/default/files/articles/BE%20support%20militaire.pdf,.,,,,,,,,,,0.0,1.0,July,1.0,2022-2023,0.0,Value is given by the source,Value is given by the source,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,.,0.0,1.0,1.0,1.0,,0.0,0,0.0,0.0,,,106.0,1.0,105.891703,10639008.0,,,,,2022-07,2022
BEM5,BEM5_1,Belgium,2022-08-25,Military,Funding for Weapon Acquisition Program,"8 million EUR in support to the Ukrainian armed forces through NATO Comprehensive Assistance Package (CAP) Trust Fund, which provides non-lethal support  to Ukraine. Source 1 specifies that Belgian companies are invited to participate in the public tender process for this procurement.",EUR,Allocation,"8,000,000",8000000.0,8000000.0,7554888.0,8000000.0,8000000.0,7554888.0,7554888.0,8000000.0,7554888.0,First aid kit,Military equipment,Military equipment,0.0,undisclosed,undisclosed, 38 ,,,1.0,https://lahbib.belgium.be/en/belgium-provide-8-million-eur-non-lethal-support-ukrainian-armed-forces,https://twitter.com/hadjalahbib/status/1562721777649799170?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1562721777649799170%7Ctwgr%5E69cb6a35c6fc5375ee1777ba5e3491bf84fd300f%7Ctwcon%5Es1_&ref_url=https%3A%2F%2Fbabel.ua%2Fen%2Fnews%2F83487-belgium-allocated-8-million-for-non-lethal-aid-to-ukraine,https://www.euractiv.com/section/politics/short_news/belgium-to-provide-e8-million-for-non-lethal-aid-to-ukraines-armed-forces/,https://www.brusselstimes.com/278107/belgium-provides-e8-million-for-non-lethal-help-to-ukraine,1.0,http://web.archive.org/web/20230522141401/https://diplomatie.belgium.be/en/policy/policy-areas/highlighted/civilian-aid-ukraine-overview,NATO CAP,,,,,,,,,,0.0,1.0,August,1.0,2022-2023,0.0,Value is given by the source,Value is given by the source,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,1.0,1.0,1.0,procurement,0.0,0,0.0,0.0,,,106.0,1.0,105.891703,8000000.0,,Belgium,,,2022-08,2022
BEM6,BEM6_1,Belgium,2022-09-16,Military,Weapons,"The Belgium government disclosed further details on the content of the packages delivered to Ukraine for the first year of war in January 2023 (Source of aid 1). Here, we report military aid omitted from other packages with official announcements.",EUR,Allocation,"1,757,052",1757052.0,1757052.0,1659292.0,1757052.0,1757052.0,1659292.0,1659292.0,1757052.0,1659292.0,hand grenade,Light armaments & infantry,Explosive,0.0,undisclosed,undisclosed, 45 ,,,1.0,https://lahbib.belgium.be/en/belgium-provide-8-million-eur-non-lethal-support-ukrainian-armed-forces,https://twitter.com/hadjalahbib/status/1562721777649799170?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1562721777649799170%7Ctwgr%5E69cb6a35c6fc5375ee1777ba5e3491bf84fd300f%7Ctwcon%5Es1_&ref_url=https%3A%2F%2Fbabel.ua%2Fen%2Fnews%2F83487-belgium-allocated-8-million-for-non-lethal-aid-to-ukraine,https://www.euractiv.com/section/politics/short_news/belgium-to-provide-e8-million-for-non-lethal-aid-to-ukraines-armed-forces/,https://www.brusselstimes.com/278107/belgium-provides-e8-million-for-non-lethal-help-to-ukraine,1.0,http://web.archive.org/web/20230522141401/https://diplomatie.belgium.be/en/policy/policy-areas/highlighted/civilian-aid-ukraine-overview,.,,,,,,,,,,0.0,1.0,September,1.0,2022-2023,0.0,Value is given by the source,Value is given by the source,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,.,0.0,1.0,1.0,1.0,,0.0,0,0.0,0.0,,,106.0,1.0,105.891703,1757052.0,,,,,2022-09,2022
BEM7,BEM7_1,Belgium,2022-09-17,Military,Weapons,"Belgium will send heavy machine guns, ammunition, and other equipment from Belgian arms manufacturer FN Herstal. It will also send non-lethal equipment for the winter, helmets, spare provisions and night vision equipment. In addition, ambulances and medical evacuation trucks are also expected to be delivered in early 2023. The Belgium government disclosed further details on the content of the package in January 2023 (Source of aid 4). Since the content of the packages reported in October 2022 corresponds to the current entry, we assume the size of the initial 12 EUR million package was extended later. It brings the total size of the package to 25 EUR million. Source of aid 3 specifies some of the in-kind donations as well as their quantity. For example, 120mm mortar is likely to be Mortar RTF1 (or MO-120 RT). ",EUR,Allocation,"25,004,047",25004047.0,25004047.0,23612848.0,25004047.0,25004047.0,23612848.0,23612848.0,25004047.0,23612848.0,MO-120 RT,Heavy weapon,Mortar,0.0,4,4," 2,968,503 ",11874012.0,11874012.0,1.0,https://www.brusselstimes.com/290771/belgium-to-give-e12-million-in-military-aid-to-ukraine,https://www.lecho.be/dossiers/conflit-ukraine-russie/ludivine-dedonder-la-belgique-va-octroyer-une-nouvelle-aide-militaire-a-l-ukraine/10414118.html,https://www.unroca.org/belgium/report/2022/,https://www.premier.be/sites/default/files/articles/BE%20support%20militaire.pdf,1.0,http://web.archive.org/web/20230522141401/https://diplomatie.belgium.be/en/policy/policy-areas/highlighted/civilian-aid-ukraine-overview,.,,,,,,,,,,0.0,1.0,September,1.0,2022-2023,1.0,Value is given by the source,Value is given by the source,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,.,0.0,1.0,1.0,1.0,stocks,0.0,0,0.0,0.0,,,106.0,1.0,105.891703,25004047.0,,,,1.0,2022-09,2022
BEM8,BEM8_1,Belgium,2022-10-28,Military,Weapons and equipment,"The Belgium government disclosed further details on the content of the packages delivered to Ukraine for the first year of war in January 2023 (Source of aid 1). Here, we report military aid omitted from other packages with official announcements.",EUR,Allocation,"3,235,699",3235699.0,3235699.0,3055668.0,3235699.0,3235699.0,3055668.0,3055668.0,3235699.0,3055668.0,Explosive ordnance disposal equipment,Military equipment,Military equipment,0.0,undisclosed,undisclosed, . ,,,1.0,https://www.brusselstimes.com/290771/belgium-to-give-e12-million-in-military-aid-to-ukraine,https://www.lecho.be/dossiers/conflit-ukraine-russie/ludivine-dedonder-la-belgique-va-octroyer-une-nouvelle-aide-militaire-a-l-ukraine/10414118.html,https://www.unroca.org/belgium/report/2022/,https://www.premier.be/sites/default/files/articles/BE%20support%20militaire.pdf,1.0,http://web.archive.org/web/20230522141401/https://diplomatie.belgium.be/en/policy/policy-areas/highlighted/civilian-aid-ukraine-overview,.,,,,,,,,,,0.0,1.0,October,1.0,2022-2023,0.0,Value is given by the source,Value is given by the source,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,.,0.0,1.0,1.0,1.0,,0.0,0,0.0,0.0,,,106.0,1.0,105.891703,3235699.0,,,,,2022-10,2022
BEM9,BEM9_1,Belgium,2022-11-25,Military,Equipment,"According to the Defense Minister of Belgium, Ludivine Dedonder, Belgium will send ten underwater drones and two mobile laboratories to Ukraine (Source of Aid 1). Source of Aid 2 specifies the exact models of each item. The Belgium government disclosed further details on the content of the package in January 2023 (Source of aid 3). Since the content of the packages reported in November 2022 corresponds to the current entry, we assume these are the same packages and therefore report a total price of approximately 7 EUR million.",EUR,Allocation,"7,285,280",7285280.0,7285280.0,6879935.0,7285280.0,7285280.0,6879935.0,6879935.0,7285280.0,6879935.0,Remotely Operated Vehicle R7,Military equipment,Military equipment,0.0,10,10," 40,000 ",400000.0,400000.0,1.0,https://www.lesoir.be/479361/article/2022-11-25/la-belgique-va-envoyer-des-laboratoires-mobiles-et-des-drones-sous-marins,https://www.armyrecognition.com/defense_news_december_2022_global_security_army_industry/discover_new_defense_equipment_that_belgium_offers_to_ukraine_as_part_of_international_support.html,https://www.premier.be/sites/default/files/articles/BE%20support%20militaire.pdf,.,1.0,http://web.archive.org/web/20230522141401/https://diplomatie.belgium.be/en/policy/policy-areas/highlighted/civilian-aid-ukraine-overview,.,,,,,,,,,,0.0,1.0,November,1.0,2022-2023,1.0,Value is given by the source,Value is given by the source,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,.,0.0,1.0,1.0,1.0,procurement,0.0,0,0.0,0.0,,,106.0,1.0,105.891703,7285280.0,,Belgium,ECA Robotics Belgium,1.0,2022-11,2022
BEM10,BEM10_1,Belgium,2022-12-16,Military,Equipment,"The Belgium government disclosed further details on the content of the packages delivered to Ukraine for the first year of war in January 2023 (Source of aid 1). Here, we report military aid omitted from other packages with official announcements.",EUR,Allocation,"1,444,400",1444400.0,1444400.0,1364035.0,1444400.0,1444400.0,1364035.0,1364035.0,1444400.0,1364035.0,generator,Military equipment,Military equipment,0.0,40,40," 22,216 ",888640.0,888640.0,1.0,https://www.premier.be/sites/default/files/articles/BE%20support%20militaire.pdf,.,.,.,1.0,https://www.premier.be/sites/default/files/articles/BE%20support%20militaire.pdf,.,,,,,,,,,,0.0,1.0,December,1.0,2022-2023,1.0,Value is given by the source,Value is given by the source,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,.,0.0,1.0,1.0,1.0,,0.0,0,0.0,0.0,,,106.0,1.0,105.891703,1444400.0,,,,,2022-12,2022
BEM11,BEM11_1,Belgium,2023-01-27,Military,Weapons,"The Belgium government disclosed further details on the content of the packages delivered to Ukraine for the first year of war in January 2023 (Source of aid 1). Here, we report military aid omitted from other packages with official announcements.",EUR,Allocation,"94,039,642",94039642.0,94039642.0,85326175.0,94039642.0,94039642.0,85326175.0,85326175.0,94039642.0,85326175.0,grenade launchers and small arms,Light armaments & infantry,Light Anti-armor Weapon (LAW),0.0,undisclosed,undisclosed," 2,099 ",,,1.0,https://www.premier.be/sites/default/files/articles/BE%20support%20militaire.pdf,https://www.premier.be/en/new-military-aid-ukraine,.,.,1.0,https://www.premier.be/sites/default/files/articles/BE%20support%20militaire.pdf,.,,,,,,,,,,0.0,1.0,January,1.0,2022-2023,0.0,Value is given by the source,Value is given by the source,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,.,0.0,1.0,1.0,1.0,,0.0,0,0.0,0.0,,,110.0,1.0,110.211951,94039642.0,,,,,2023-01,2023
BEM12,BEM12_1,Belgium,2023-03-16,Military,Equipment,"Belgium sends 240 army trucks to Ukraine (they include Volvo Cargo, Volvo Shelter, Volvo Fassi, and Volvo Manumat). According to the Source 1, these tracks has been in service since 1990s. Later in June, the Minister of Defence announced that, in total, Belgium provided 306 EUR million of military aid (Source of aid 3,4). Since this is the only entry with undisclosed value and our dataset does not record 306 EUR million to the time when this announcement was made, we assume those army trucks were estimated by the Belgian government as around 3.5 EUR million and report this value here.",EUR,Allocation,"3,448,472",3448472.0,3448472.0,3128945.0,3448472.0,3448472.0,3128945.0,3128945.0,3448472.0,,Military trucks,Military equipment,Military equipment,0.0,240,undisclosed," 350,000 ",84000000.0,,0.0,https://www.standaard.be/cnt/dmf20230315_97454890,https://www.brusselstimes.com/411153/belgian-to-send-240-military-trucks-to-ukraine,https://www.brusselstimes.com/546134/belgium-approves-14th-military-aid-package-for-ukraine ,https://www.reuters.com/world/europe/belgium-supply-ukraine-with-105mm-ammunition-worth-35-mln-2023-06-09/ ,0.0,.,.,,,,,,,,,,0.0,1.0,March,1.0,2022-2023,0.0,Value is calculated with prices,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,.,0.0,1.0,1.0,1.0,stocks,0.0,0,0.0,0.0,,,110.0,1.0,110.211951,3448472.0,,,,,2023-03,2023
BEM13,BEM13_1,Belgium,2023-05-12,Military,Weapons and equipment,"The Federal Government approved a new package of support measures for Ukraine worth 92 EUR million on Friday, Prime Minister Alexander De Croo’s office announced. Source of Aid 1 says that half the amount is earmarked for further military aid, including delivering unspecified armored vehicles, weapons, and ammunition. Still, it does not mention where the other 14 EUR million will go since it only mentions 8 EUR million for financial aid and 24 EUR million for humanitarian aid. Therefore, we assume that 14 EUR million are also dedicated to military aid. Later in June, the Belgian Minister of Defence announced a new package worth 32.4 EUR million providing 105mm ammunition to Ukraine (Source of aid 3,4). Since it was also reported (Source of aid 3, 4) that the total military aid provided by Belgium was about 306 EUR million to this point, and the total aid recorded by our dataset is close to this value, we consider it to be a part of the current 60 EUR million package. ",EUR,Allocation,"60,000,000",60000000.0,60000000.0,54440557.0,60000000.0,60000000.0,54440557.0,54440557.0,60000000.0,,105mm tank ammunition,Ammunition for heavy weapon,105mm tank ammunition,0.0,undisclosed,undisclosed," 2,344 ",,,1.0,https://www.premier.be/en/new-support-package-ukraine,https://www.brusselstimes.com/501768/belgian-government-approves-new-ukraine-aid-worth-e92-million ,https://www.brusselstimes.com/546134/belgium-approves-14th-military-aid-package-for-ukraine,https://www.reuters.com/world/europe/belgium-supply-ukraine-with-105mm-ammunition-worth-35-mln-2023-06-0 9/,0.0,.,.,,,,,,,,,,0.0,1.0,May,1.0,2022-2023,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,.,0.0,1.0,1.0,1.0,,0.0,0,0.0,0.0,,,110.0,1.0,110.211951,60000000.0,,,,,2023-05,2023
BEM14,BEM14_1,Belgium,2023-06-16,Military,Funding for Weapon Acquisition Program,Belgium will contribute 1.5 EUR million to the Comprehensive Assistance Package Ukraine (CAP) Trust Fund.,EUR,Allocation,"1,500,000",1500000.0,1500000.0,1361014.0,1500000.0,1500000.0,1361014.0,1361014.0,1500000.0,,.,.,.,0.0,.,., . ,,,1.0,https://diplomatie.belgium.be/en/news/new-belgian-aid-package-approved-ukraine,.,.,.,0.0,.,NATO CAP,,,,,,,,,,0.0,1.0,June,1.0,2022-2023,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,1.0,1.0,1.0,procurement,0.0,0,0.0,0.0,,,110.0,1.0,110.211951,1500000.0,,,,,2023-06,2023
BEM15,BEM15_1,Belgium,2023-07-18,Military,Weapons,"A joint initiative with Belgium and Luxembourg will finance the refurbishment of M113 personal carriers to Ukraine. A press release from the Belgian Minister of Defense (Source of Aid 2) later revealed the amount to be 40, of which 10 delivered in September. According to Source of Aid 2 and 3, these M113 will be purchaced from the industry and refurbished.",USD,Allocation,Not given,757501.0,685017.0,626204.0,757501.0,685017.0,626204.0,626204.0,685017.0,,M113 armored personnel carrier,Heavy weapon,Armored Personnel Carrier (APC),0.0,13,3," 56,813 ",757501.0,189375.0,1.0,https://www.defensie.nl/onderwerpen/oostflank-navo-gebied/nieuws/2023/07/18/benelux-doneert-opgeknapte-pantserinfanterievoertuigen-aan-oekraine,https://dedonder.belgium.be/nl/belgische-deelname-aan-f-16-coalitie-voor-oekra%C3%AFne-gaat-van-start,https://www.eurointegration.com.ua/news/2023/07/18/7166026/,.,0.0,.,Benelux joint procurement,,,,,,,,,,0.0,1.0,July,1.0,2022-2023,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,.,0.0,1.0,1.0,1.0,procurement,0.0,0,0.0,0.0,,,109.0,1.093919,110.211951,704063.0,,,,,2023-07,2023
BEM16,BEM16_1,Belgium,2023-12-15,Military,Weapons and equipment,Belgium's 19th military support package for Ukraine for the amount of EUR 21 million. No further information is provided on the contents of the package.,EUR,Allocation,"21,000,000",21000000.0,21000000.0,19054195.0,21000000.0,21000000.0,19054195.0,19054195.0,21000000.0,,.,.,.,0.0,.,., . ,,,1.0,https://diplomatie.belgium.be/en/policy/policy-areas/highlighted/belgian-support-ukraine,.,.,.,0.0,.,.,,,,,,,,,,0.0,1.0,December,1.0,2022-2023,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,.,0.0,1.0,1.0,1.0,,0.0,0,0.0,0.0,,,110.0,1.0,110.211951,21000000.0,,,,,2023-12,2023
BEM17,0,Belgium,2023-12-15,Military,Budgetary appropriations,"Belgium is setting up a EUR 1.760 billion Ukraine fund financed by frozen Russian assets in the country. Part of the EUR 1.505bn is earmarked for 2024 and EUR 225m for 2025. As the Belgian authorities have not disclosed how exactly the fund will be divided between military, financial and humanitarian aid, we assume that it will follow the distribution set in previous years.",EUR,Commitment,"1,068,550,000",1068550000.0,1068550000.0,969540952.0,,,,,,,.,.,.,0.0,.,., . ,,,1.0,https://diplomatie.belgium.be/en/policy/policy-areas/highlighted/belgian-support-ukraine,.,.,.,0.0,.,.,,,,,,,,,,0.0,1.0,December,1.0,2024,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,1.0,1.0,1.0,,0.0,0,0.0,0.0,,,110.0,1.0,110.211951,,,,,,2023-12,2023
BEM18,0,Belgium,2023-12-15,Military,Budgetary appropriations,"Belgium is setting up a EUR 1.760 billion Ukraine fund financed by frozen Russian assets in the country. Part of the EUR 1.505bn is earmarked for 2024 and EUR 225m for 2025. As the Belgian authorities have not disclosed how exactly the fund will be divided between military, financial and humanitarian aid, we assume that it will follow the distribution set in previous years.",EUR,Commitment,"181,050,000",181050000.0,181050000.0,164274381.0,,,,,,,.,.,.,0.0,.,., . ,,,1.0,https://diplomatie.belgium.be/en/policy/policy-areas/highlighted/belgian-support-ukraine,.,.,.,0.0,.,.,,,,,,,,,,0.0,1.0,December,0.0,2025,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,1.0,1.0,1.0,,0.0,0,0.0,0.0,,,110.0,1.0,110.211951,,,,,,2023-12,2023
BEF1,BEF1_1,Belgium,2022-08-02,Financial,Grant,"According to the official WB list, the Netherlands committed to a guarantee of PEACE MDTF, which was not listed in the previous donations (Source of aid 1). The project consisted of four tranches so far, and Belgium was not listed among the donors for any of them. Still, in the official PDF for the third tranche, Belgium is listed as a donor for the first or second tranche (Source of aid 2). The document for the first tranche does not list Belgium among donors (Source of aid 3). Therefore, we assign this donation to a second tranche that took place in August 2022.",EUR,Allocation,"3,100,000",3100000.0,3100000.0,2911271.0,3100000.0,3100000.0,2911271.0,2911271.0,3100000.0,,.,.,.,0.0,.,., . ,,,0.0,https://www.worldbank.org/en/country/ukraine/brief/world-bank-emergency-financing-package-for-ukraine,https://documents1.worldbank.org/curated/en/099600012082223136/pdf/BOSIB020931bfc0170838c06fee5586d81f.pdf,https://documents1.worldbank.org/curated/en/099045006272211923/pdf/P17934404806560d0af0503654b216c99f.pdf,.,0.0,.,WB PEACE,,,,,,,,,,0.0,1.0,August,1.0,2022-2023,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,1.0,1.0,1.0,,0.0,0,0.0,0.0,,,106.0,1.0,105.891703,3100000.0,,,,,2022-08,2022
